;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
58;{'n_estimators': 17, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.2455918367346939};Lighgbm;0.9368810763888888;0.7645833333333333;0.8286265250827421;0.6718749999999999;0.6958147652612422;"[[ 74   0   6   0]
 [  5  38  36   1]
 [  9   3 228   0]
 [  5   5  43  27]]";0.771986111111111;0.6333333333333333;0.5765503875968991;0.4916666666666667;0.4695333205607178;"[[16  1  3  0]
 [ 2  3 14  1]
 [ 3  1 55  1]
 [ 3  1 14  2]]"
59;{'n_estimators': 17, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.2455918367346939};Lighgbm;0.9368810763888888;0.7645833333333333;0.8286265250827421;0.6718749999999999;0.6958147652612422;"[[ 74   0   6   0]
 [  5  38  36   1]
 [  9   3 228   0]
 [  5   5  43  27]]";0.771986111111111;0.6333333333333333;0.5765503875968991;0.4916666666666667;0.4695333205607178;"[[16  1  3  0]
 [ 2  3 14  1]
 [ 3  1 55  1]
 [ 3  1 14  2]]"
60;{'n_estimators': 91, 'max_depth': 12, 'min_data_in_leaf': 25, 'learning_rate': 0.6695510204081633};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8086527777777778;0.65;0.6082553475935829;0.525;0.5178735632183908;"[[17  0  3  0]
 [ 1  5 13  1]
 [ 2  2 54  2]
 [ 2  1 15  2]]"
61;{'n_estimators': 91, 'max_depth': 12, 'min_data_in_leaf': 25, 'learning_rate': 0.6695510204081633};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8086527777777778;0.65;0.6082553475935829;0.525;0.5178735632183908;"[[17  0  3  0]
 [ 1  5 13  1]
 [ 2  2 54  2]
 [ 2  1 15  2]]"
62;{'n_estimators': 91, 'max_depth': 12, 'min_data_in_leaf': 25, 'learning_rate': 0.6695510204081633};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8086527777777778;0.65;0.6082553475935829;0.525;0.5178735632183908;"[[17  0  3  0]
 [ 1  5 13  1]
 [ 2  2 54  2]
 [ 2  1 15  2]]"
63;{'n_estimators': 48, 'max_depth': 7, 'min_data_in_leaf': 103, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7891527777777778;0.6666666666666666;0.6338224870833566;0.5750000000000001;0.5791140176282604;"[[18  0  2  0]
 [ 2  7  6  5]
 [ 2  2 51  5]
 [ 1  0 15  4]]"
64;{'n_estimators': 48, 'max_depth': 7, 'min_data_in_leaf': 103, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7891527777777778;0.6666666666666666;0.6338224870833566;0.5750000000000001;0.5791140176282604;"[[18  0  2  0]
 [ 2  7  6  5]
 [ 2  2 51  5]
 [ 1  0 15  4]]"
65;{'n_estimators': 48, 'max_depth': 7, 'min_data_in_leaf': 103, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7891527777777778;0.6666666666666666;0.6338224870833566;0.5750000000000001;0.5791140176282604;"[[18  0  2  0]
 [ 2  7  6  5]
 [ 2  2 51  5]
 [ 1  0 15  4]]"
66;{'n_estimators': 106, 'max_depth': 3, 'min_data_in_leaf': 93, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7822222222222222;0.6333333333333333;0.5971026965002868;0.5166666666666667;0.5197972758948369;"[[16  1  3  0]
 [ 2  5 12  1]
 [ 2  2 52  4]
 [ 1  0 16  3]]"
67;{'n_estimators': 106, 'max_depth': 3, 'min_data_in_leaf': 93, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7822222222222222;0.6333333333333333;0.5971026965002868;0.5166666666666667;0.5197972758948369;"[[16  1  3  0]
 [ 2  5 12  1]
 [ 2  2 52  4]
 [ 1  0 16  3]]"
68;{'n_estimators': 106, 'max_depth': 3, 'min_data_in_leaf': 93, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7822222222222222;0.6333333333333333;0.5971026965002868;0.5166666666666667;0.5197972758948369;"[[16  1  3  0]
 [ 2  5 12  1]
 [ 2  2 52  4]
 [ 1  0 16  3]]"
69;{'n_estimators': 25, 'max_depth': 18, 'min_data_in_leaf': 113, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7744027777777778;0.6416666666666667;0.6068398268398268;0.5541666666666667;0.5664909691475157;"[[16  1  3  0]
 [ 1  6 10  3]
 [ 2  4 49  5]
 [ 1  0 13  6]]"
70;{'n_estimators': 25, 'max_depth': 18, 'min_data_in_leaf': 113, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7744027777777778;0.6416666666666667;0.6068398268398268;0.5541666666666667;0.5664909691475157;"[[16  1  3  0]
 [ 1  6 10  3]
 [ 2  4 49  5]
 [ 1  0 13  6]]"
71;{'n_estimators': 25, 'max_depth': 18, 'min_data_in_leaf': 113, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7744027777777778;0.6416666666666667;0.6068398268398268;0.5541666666666667;0.5664909691475157;"[[16  1  3  0]
 [ 1  6 10  3]
 [ 2  4 49  5]
 [ 1  0 13  6]]"
72;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 59, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963194444444445;0.6333333333333333;0.606313709174121;0.55;0.5547901681302679;"[[17  0  3  0]
 [ 2  6 12  0]
 [ 2  4 48  6]
 [ 2  0 13  5]]"
73;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 59, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963194444444445;0.6333333333333333;0.606313709174121;0.55;0.5547901681302679;"[[17  0  3  0]
 [ 2  6 12  0]
 [ 2  4 48  6]
 [ 2  0 13  5]]"
74;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 59, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963194444444445;0.6333333333333333;0.606313709174121;0.55;0.5547901681302679;"[[17  0  3  0]
 [ 2  6 12  0]
 [ 2  4 48  6]
 [ 2  0 13  5]]"
75;{'n_estimators': 91, 'max_depth': 18, 'min_data_in_leaf': 35, 'learning_rate': 0.5064897959183674};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8022777777777778;0.6416666666666667;0.5869444444444445;0.5541666666666667;0.5487424532683154;"[[18  0  2  0]
 [ 2  6 10  2]
 [ 2  6 49  3]
 [ 2  0 14  4]]"
76;{'n_estimators': 91, 'max_depth': 18, 'min_data_in_leaf': 35, 'learning_rate': 0.5064897959183674};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8022777777777778;0.6416666666666667;0.5869444444444445;0.5541666666666667;0.5487424532683154;"[[18  0  2  0]
 [ 2  6 10  2]
 [ 2  6 49  3]
 [ 2  0 14  4]]"
77;{'n_estimators': 91, 'max_depth': 18, 'min_data_in_leaf': 35, 'learning_rate': 0.5064897959183674};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8022777777777778;0.6416666666666667;0.5869444444444445;0.5541666666666667;0.5487424532683154;"[[18  0  2  0]
 [ 2  6 10  2]
 [ 2  6 49  3]
 [ 2  0 14  4]]"
78;{'n_estimators': 44, 'max_depth': 2, 'min_data_in_leaf': 35, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;0.9979166666666667;0.9989626556016598;0.996875;0.9979079224362244;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.787513888888889;0.675;0.7286628601283773;0.5541666666666666;0.5564531368102796;"[[18  0  2  0]
 [ 2  5 13  0]
 [ 2  2 55  1]
 [ 0  0 17  3]]"
79;{'n_estimators': 44, 'max_depth': 2, 'min_data_in_leaf': 35, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;0.9979166666666667;0.9989626556016598;0.996875;0.9979079224362244;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.787513888888889;0.675;0.7286628601283773;0.5541666666666666;0.5564531368102796;"[[18  0  2  0]
 [ 2  5 13  0]
 [ 2  2 55  1]
 [ 0  0 17  3]]"
80;{'n_estimators': 44, 'max_depth': 2, 'min_data_in_leaf': 35, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;0.9979166666666667;0.9989626556016598;0.996875;0.9979079224362244;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.787513888888889;0.675;0.7286628601283773;0.5541666666666666;0.5564531368102796;"[[18  0  2  0]
 [ 2  5 13  0]
 [ 2  2 55  1]
 [ 0  0 17  3]]"
81;{'n_estimators': 44, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.1966734693877551};Lighgbm;0.9788819444444444;0.8541666666666666;0.8966516066950211;0.7895833333333333;0.8225019317840744;"[[ 77   0   3   0]
 [  4  52  23   1]
 [  1   2 236   1]
 [  3   3  29  45]]";0.7769444444444444;0.65;0.6075910786001147;0.525;0.5137593887593888;"[[17  1  2  0]
 [ 2  4 13  1]
 [ 3  1 54  2]
 [ 2  1 14  3]]"
82;{'n_estimators': 44, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.1966734693877551};Lighgbm;0.9788819444444444;0.8541666666666666;0.8966516066950211;0.7895833333333333;0.8225019317840744;"[[ 77   0   3   0]
 [  4  52  23   1]
 [  1   2 236   1]
 [  3   3  29  45]]";0.7769444444444444;0.65;0.6075910786001147;0.525;0.5137593887593888;"[[17  1  2  0]
 [ 2  4 13  1]
 [ 3  1 54  2]
 [ 2  1 14  3]]"
83;{'n_estimators': 44, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.1966734693877551};Lighgbm;0.9788819444444444;0.8541666666666666;0.8966516066950211;0.7895833333333333;0.8225019317840744;"[[ 77   0   3   0]
 [  4  52  23   1]
 [  1   2 236   1]
 [  3   3  29  45]]";0.7769444444444444;0.65;0.6075910786001147;0.525;0.5137593887593888;"[[17  1  2  0]
 [ 2  4 13  1]
 [ 3  1 54  2]
 [ 2  1 14  3]]"
84;{'n_estimators': 157, 'max_depth': 19, 'min_data_in_leaf': 240, 'learning_rate': 0.033612244897959186};Lighgbm;0.9233151041666667;0.73125;0.7818914396658299;0.621875;0.6430226156845217;"[[ 71   0   9   0]
 [  5  30  41   4]
 [  8   3 228   1]
 [  4   4  50  22]]";0.7323472222222223;0.6416666666666667;0.602840909090909;0.49583333333333335;0.4658492682405726;"[[17  0  3  0]
 [ 2  2 14  2]
 [ 2  1 56  1]
 [ 3  0 15  2]]"
85;{'n_estimators': 157, 'max_depth': 19, 'min_data_in_leaf': 240, 'learning_rate': 0.033612244897959186};Lighgbm;0.9233151041666667;0.73125;0.7818914396658299;0.621875;0.6430226156845217;"[[ 71   0   9   0]
 [  5  30  41   4]
 [  8   3 228   1]
 [  4   4  50  22]]";0.7323472222222223;0.6416666666666667;0.602840909090909;0.49583333333333335;0.4658492682405726;"[[17  0  3  0]
 [ 2  2 14  2]
 [ 2  1 56  1]
 [ 3  0 15  2]]"
86;{'n_estimators': 157, 'max_depth': 19, 'min_data_in_leaf': 240, 'learning_rate': 0.033612244897959186};Lighgbm;0.9233151041666667;0.73125;0.7818914396658299;0.621875;0.6430226156845217;"[[ 71   0   9   0]
 [  5  30  41   4]
 [  8   3 228   1]
 [  4   4  50  22]]";0.7323472222222223;0.6416666666666667;0.602840909090909;0.49583333333333335;0.4658492682405726;"[[17  0  3  0]
 [ 2  2 14  2]
 [ 2  1 56  1]
 [ 3  0 15  2]]"
87;{'n_estimators': 157, 'max_depth': 16, 'min_data_in_leaf': 191, 'learning_rate': 0.11514285714285714};Lighgbm;0.9976675347222222;0.9416666666666667;0.9522026101225252;0.9208333333333334;0.9343868488040268;"[[ 78   0   2   0]
 [  2  72   6   0]
 [  1   1 236   2]
 [  2   1  11  66]]";0.7967916666666667;0.675;0.6837785926313951;0.5541666666666667;0.557564528494761;"[[17  0  3  0]
 [ 2  5 11  2]
 [ 2  1 55  2]
 [ 2  0 14  4]]"
88;{'n_estimators': 157, 'max_depth': 16, 'min_data_in_leaf': 191, 'learning_rate': 0.11514285714285714};Lighgbm;0.9976675347222222;0.9416666666666667;0.9522026101225252;0.9208333333333334;0.9343868488040268;"[[ 78   0   2   0]
 [  2  72   6   0]
 [  1   1 236   2]
 [  2   1  11  66]]";0.7967916666666667;0.675;0.6837785926313951;0.5541666666666667;0.557564528494761;"[[17  0  3  0]
 [ 2  5 11  2]
 [ 2  1 55  2]
 [ 2  0 14  4]]"
89;{'n_estimators': 157, 'max_depth': 16, 'min_data_in_leaf': 191, 'learning_rate': 0.11514285714285714};Lighgbm;0.9976675347222222;0.9416666666666667;0.9522026101225252;0.9208333333333334;0.9343868488040268;"[[ 78   0   2   0]
 [  2  72   6   0]
 [  1   1 236   2]
 [  2   1  11  66]]";0.7967916666666667;0.675;0.6837785926313951;0.5541666666666667;0.557564528494761;"[[17  0  3  0]
 [ 2  5 11  2]
 [ 2  1 55  2]
 [ 2  0 14  4]]"
90;{'n_estimators': 188, 'max_depth': 5, 'min_data_in_leaf': 40, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7920138888888889;0.6833333333333333;0.6958841463414634;0.575;0.5773786073081848;"[[18  0  2  0]
 [ 2  7 11  0]
 [ 2  1 54  3]
 [ 2  0 15  3]]"
91;{'n_estimators': 188, 'max_depth': 5, 'min_data_in_leaf': 40, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7920138888888889;0.6833333333333333;0.6958841463414634;0.575;0.5773786073081848;"[[18  0  2  0]
 [ 2  7 11  0]
 [ 2  1 54  3]
 [ 2  0 15  3]]"
92;{'n_estimators': 188, 'max_depth': 5, 'min_data_in_leaf': 40, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7920138888888889;0.6833333333333333;0.6958841463414634;0.575;0.5773786073081848;"[[18  0  2  0]
 [ 2  7 11  0]
 [ 2  1 54  3]
 [ 2  0 15  3]]"
93;{'n_estimators': 161, 'max_depth': 18, 'min_data_in_leaf': 83, 'learning_rate': 0.5391020408163265};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7971527777777778;0.6916666666666667;0.6927289377289376;0.5958333333333334;0.5994363929146538;"[[18  0  2  0]
 [ 3  8  9  0]
 [ 2  2 53  3]
 [ 2  0 14  4]]"
94;{'n_estimators': 161, 'max_depth': 18, 'min_data_in_leaf': 83, 'learning_rate': 0.5391020408163265};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7971527777777778;0.6916666666666667;0.6927289377289376;0.5958333333333334;0.5994363929146538;"[[18  0  2  0]
 [ 3  8  9  0]
 [ 2  2 53  3]
 [ 2  0 14  4]]"
95;{'n_estimators': 161, 'max_depth': 18, 'min_data_in_leaf': 83, 'learning_rate': 0.5391020408163265};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7971527777777778;0.6916666666666667;0.6927289377289376;0.5958333333333334;0.5994363929146538;"[[18  0  2  0]
 [ 3  8  9  0]
 [ 2  2 53  3]
 [ 2  0 14  4]]"
96;{'n_estimators': 118, 'max_depth': 19, 'min_data_in_leaf': 196, 'learning_rate': 0.017306122448979593};Lighgbm;0.9014314236111111;0.6541666666666667;0.7102578833141836;0.4979166666666667;0.4627332864954992;"[[ 69   0  11   0]
 [  7  11  61   1]
 [  8   0 232   0]
 [  6   3  69   2]]";0.7406944444444444;0.6416666666666667;0.5884284420289855;0.4708333333333333;0.41058650651673906;"[[17  0  3  0]
 [ 2  1 17  0]
 [ 1  0 59  0]
 [ 3  0 17  0]]"
97;{'n_estimators': 118, 'max_depth': 19, 'min_data_in_leaf': 196, 'learning_rate': 0.017306122448979593};Lighgbm;0.9014314236111111;0.6541666666666667;0.7102578833141836;0.4979166666666667;0.4627332864954992;"[[ 69   0  11   0]
 [  7  11  61   1]
 [  8   0 232   0]
 [  6   3  69   2]]";0.7406944444444444;0.6416666666666667;0.5884284420289855;0.4708333333333333;0.41058650651673906;"[[17  0  3  0]
 [ 2  1 17  0]
 [ 1  0 59  0]
 [ 3  0 17  0]]"
98;{'n_estimators': 118, 'max_depth': 19, 'min_data_in_leaf': 196, 'learning_rate': 0.017306122448979593};Lighgbm;0.9014314236111111;0.6541666666666667;0.7102578833141836;0.4979166666666667;0.4627332864954992;"[[ 69   0  11   0]
 [  7  11  61   1]
 [  8   0 232   0]
 [  6   3  69   2]]";0.7406944444444444;0.6416666666666667;0.5884284420289855;0.4708333333333333;0.41058650651673906;"[[17  0  3  0]
 [ 2  1 17  0]
 [ 1  0 59  0]
 [ 3  0 17  0]]"
99;{'n_estimators': 180, 'max_depth': 12, 'min_data_in_leaf': 35, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8050694444444444;0.6666666666666666;0.6415060414269275;0.575;0.5803426383317309;"[[18  0  2  0]
 [ 2  8  9  1]
 [ 2  3 51  4]
 [ 0  0 17  3]]"
100;{'n_estimators': 180, 'max_depth': 12, 'min_data_in_leaf': 35, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8050694444444444;0.6666666666666666;0.6415060414269275;0.575;0.5803426383317309;"[[18  0  2  0]
 [ 2  8  9  1]
 [ 2  3 51  4]
 [ 0  0 17  3]]"
101;{'n_estimators': 180, 'max_depth': 12, 'min_data_in_leaf': 35, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8050694444444444;0.6666666666666666;0.6415060414269275;0.575;0.5803426383317309;"[[18  0  2  0]
 [ 2  8  9  1]
 [ 2  3 51  4]
 [ 0  0 17  3]]"
102;{'n_estimators': 68, 'max_depth': 16, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8047916666666666;0.65;0.5854133671206841;0.525;0.5263415619163008;"[[16  2  2  0]
 [ 2  5 11  2]
 [ 1  3 54  2]
 [ 1  1 15  3]]"
103;{'n_estimators': 68, 'max_depth': 16, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8047916666666666;0.65;0.5854133671206841;0.525;0.5263415619163008;"[[16  2  2  0]
 [ 2  5 11  2]
 [ 1  3 54  2]
 [ 1  1 15  3]]"
104;{'n_estimators': 68, 'max_depth': 16, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8047916666666666;0.65;0.5854133671206841;0.525;0.5263415619163008;"[[16  2  2  0]
 [ 2  5 11  2]
 [ 1  3 54  2]
 [ 1  1 15  3]]"
105;{'n_estimators': 10, 'max_depth': 4, 'min_data_in_leaf': 152, 'learning_rate': 0.06622448979591837};Lighgbm;0.8837230902777778;0.6;0.3473915727735762;0.40625;0.3596686501990668;"[[ 51   0  29   0]
 [  5   0  75   0]
 [  3   0 237   0]
 [  3   0  77   0]]";0.7152222222222222;0.6083333333333333;0.3605769230769231;0.4208333333333333;0.3743224932249322;"[[14  0  6  0]
 [ 1  0 19  0]
 [ 1  0 59  0]
 [ 0  0 20  0]]"
106;{'n_estimators': 10, 'max_depth': 4, 'min_data_in_leaf': 152, 'learning_rate': 0.06622448979591837};Lighgbm;0.8837230902777778;0.6;0.3473915727735762;0.40625;0.3596686501990668;"[[ 51   0  29   0]
 [  5   0  75   0]
 [  3   0 237   0]
 [  3   0  77   0]]";0.7152222222222222;0.6083333333333333;0.3605769230769231;0.4208333333333333;0.3743224932249322;"[[14  0  6  0]
 [ 1  0 19  0]
 [ 1  0 59  0]
 [ 0  0 20  0]]"
107;{'n_estimators': 10, 'max_depth': 4, 'min_data_in_leaf': 152, 'learning_rate': 0.06622448979591837};Lighgbm;0.8837230902777778;0.6;0.3473915727735762;0.40625;0.3596686501990668;"[[ 51   0  29   0]
 [  5   0  75   0]
 [  3   0 237   0]
 [  3   0  77   0]]";0.7152222222222222;0.6083333333333333;0.3605769230769231;0.4208333333333333;0.3743224932249322;"[[14  0  6  0]
 [ 1  0 19  0]
 [ 1  0 59  0]
 [ 0  0 20  0]]"
108;{'n_estimators': 25, 'max_depth': 14, 'min_data_in_leaf': 93, 'learning_rate': 0.1966734693877551};Lighgbm;0.9997821180555556;0.9833333333333333;0.9856386999244142;0.9750000000000001;0.9800838918848099;"[[ 78   0   2   0]
 [  1  78   1   0]
 [  0   0 240   0]
 [  2   0   2  76]]";0.7682777777777777;0.6166666666666667;0.5623446165614839;0.5;0.4979647023381254;"[[16  2  2  0]
 [ 2  4 14  0]
 [ 2  3 51  4]
 [ 1  0 16  3]]"
109;{'n_estimators': 25, 'max_depth': 14, 'min_data_in_leaf': 93, 'learning_rate': 0.1966734693877551};Lighgbm;0.9997821180555556;0.9833333333333333;0.9856386999244142;0.9750000000000001;0.9800838918848099;"[[ 78   0   2   0]
 [  1  78   1   0]
 [  0   0 240   0]
 [  2   0   2  76]]";0.7682777777777777;0.6166666666666667;0.5623446165614839;0.5;0.4979647023381254;"[[16  2  2  0]
 [ 2  4 14  0]
 [ 2  3 51  4]
 [ 1  0 16  3]]"
110;{'n_estimators': 25, 'max_depth': 14, 'min_data_in_leaf': 93, 'learning_rate': 0.1966734693877551};Lighgbm;0.9997821180555556;0.9833333333333333;0.9856386999244142;0.9750000000000001;0.9800838918848099;"[[ 78   0   2   0]
 [  1  78   1   0]
 [  0   0 240   0]
 [  2   0   2  76]]";0.7682777777777777;0.6166666666666667;0.5623446165614839;0.5;0.4979647023381254;"[[16  2  2  0]
 [ 2  4 14  0]
 [ 2  3 51  4]
 [ 1  0 16  3]]"
111;{'n_estimators': 52, 'max_depth': 13, 'min_data_in_leaf': 93, 'learning_rate': 0.2455918367346939};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8025416666666667;0.675;0.673538961038961;0.5541666666666666;0.5568014504652435;"[[17  1  2  0]
 [ 2  6 11  1]
 [ 2  2 55  1]
 [ 1  0 16  3]]"
112;{'n_estimators': 52, 'max_depth': 13, 'min_data_in_leaf': 93, 'learning_rate': 0.2455918367346939};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8025416666666667;0.675;0.673538961038961;0.5541666666666666;0.5568014504652435;"[[17  1  2  0]
 [ 2  6 11  1]
 [ 2  2 55  1]
 [ 1  0 16  3]]"
113;{'n_estimators': 52, 'max_depth': 13, 'min_data_in_leaf': 93, 'learning_rate': 0.2455918367346939};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8025416666666667;0.675;0.673538961038961;0.5541666666666666;0.5568014504652435;"[[17  1  2  0]
 [ 2  6 11  1]
 [ 2  2 55  1]
 [ 1  0 16  3]]"
114;{'n_estimators': 196, 'max_depth': 9, 'min_data_in_leaf': 215, 'learning_rate': 0.049918367346938775};Lighgbm;0.9758003472222223;0.84375;0.8766617063492063;0.7802083333333334;0.8109858383486432;"[[ 74   0   6   0]
 [  3  54  21   2]
 [  3   2 233   2]
 [  4   4  28  44]]";0.7658472222222222;0.6416666666666667;0.5738782051282051;0.5125;0.4898433989692084;"[[17  1  2  0]
 [ 2  3 12  3]
 [ 3  1 54  2]
 [ 4  0 13  3]]"
115;{'n_estimators': 196, 'max_depth': 9, 'min_data_in_leaf': 215, 'learning_rate': 0.049918367346938775};Lighgbm;0.9758003472222223;0.84375;0.8766617063492063;0.7802083333333334;0.8109858383486432;"[[ 74   0   6   0]
 [  3  54  21   2]
 [  3   2 233   2]
 [  4   4  28  44]]";0.7658472222222222;0.6416666666666667;0.5738782051282051;0.5125;0.4898433989692084;"[[17  1  2  0]
 [ 2  3 12  3]
 [ 3  1 54  2]
 [ 4  0 13  3]]"
